code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name
P512.00,Corrected great vessel transposition,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV15100,[V]Personal history of heart or great vessel operation,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV42100,[V]Heart transplanted,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV42200,[V]Heart valve transplanted,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV43300,[V]Has artificial heart valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV45800,[V]Presence of coronary angioplasty implant and graft,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV45H00,[V]Presence of prosthetic heart valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV45K00,[V]Presence of coronary artery bypass graft,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV45K11,[V]Presence of coronary artery bypass graft - CABG,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV59600,[V]Heart and lungs transplant status,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
14AN.00,H/O: atrial fibrillation,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
14AR.00,History of atrial flutter,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
212R.00,Atrial fibrillation resolved,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
662S.00,Atrial fibrillation monitoring,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
6A9..00,Atrial fibrillation annual review,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
9Os..00,Atrial fibrillation monitoring administration,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
9Os0.00,Atrial fibrillation monitoring first letter,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
9Os1.00,Atrial fibrillation monitoring second letter,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
9Os2.00,Atrial fibrillation monitoring third letter,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
9Os3.00,Atrial fibrillation monitoring verbal invite,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
9Os4.00,Atrial fibrillation monitoring telephone invite,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
9hF..00,Exception reporting: atrial fibrillation quality indicators,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
9hF1.00,Excepted from atrial fibrillation qual indic: Inform dissent,Read codes v2,C3182,8523,File - Atrial Fibrillation - Primary Care - Prevalent Diagnoses or Possible Diagnoses,PH1025,2259,Atrial Fibrillation
I48,Atrial fibrillation and flutter,ICD10 codes,C3183,8525,File - Atrial Fibrillation - Secondary Care - Diagnosis,PH1025,2259,Atrial Fibrillation
I801,Phlebitis and thrombophlebitis of femoral vein,ICD10 codes,C3184,8527,File - Atrial Fibrillation - Secondary Care - Deep Vein Thrombosis,PH1025,2259,Atrial Fibrillation
I802,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,ICD10 codes,C3184,8527,File - Atrial Fibrillation - Secondary Care - Deep Vein Thrombosis,PH1025,2259,Atrial Fibrillation
I803,"Phlebitis and thrombophlebitis of lower extremities, unspecified",ICD10 codes,C3184,8527,File - Atrial Fibrillation - Secondary Care - Deep Vein Thrombosis,PH1025,2259,Atrial Fibrillation
I26,Pulmonary embolism,ICD10 codes,C3185,8529,File - Atrial Fibrillation - Secondary Care - Pulmonary Embolism,PH1025,2259,Atrial Fibrillation
14S4.00,H/O: heart valve recipient,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
14T3.00,H/O: artificial heart valve,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914.11,Replacement of unspecified valve of heart,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914000,Allograft replacement of valve of heart NEC,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914100,Xenograft replacement of valve of heart NEC,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914200,Prosthetic replacement of valve of heart NEC,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914211,Edwards prosthetic replacement of valve of heart,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914212,Starr prosthetic replacement of valve of heart,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914300,Replacement of valve of heart NEC,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
SP00200,Mechanical complication of heart valve prosthesis,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
SyuK611,[X] Embolism from prosthetic heart valve,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
TB01200,"Implant of heart valve prosthesis + complication, no blame",Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV42200,[V]Heart valve transplanted,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV43300,[V]Has artificial heart valve,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZV45H00,[V]Presence of prosthetic heart valve,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
ZVu6e00,[X]Presence of other heart valve replacement,Read codes v2,C3186,8531,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K521,Open ablation of atrioventricular node,OPCS4 codes,C3187,8533,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K571,Percutaneous transluminal ablation of atrioventricular node,OPCS4 codes,C3187,8533,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K575,Percutaneous transluminal ablation of atrial wall NEC,OPCS4 codes,C3187,8533,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K62,Therapeutic transluminal operations on heart,OPCS4 codes,C3187,8533,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K621,Percutaneous transluminal ablation of pulmonary vein to left atrium conducting system,OPCS4 codes,C3187,8533,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K622,Percutaneous transluminal ablation of atrial wall for atrial flutter,OPCS4 codes,C3187,8533,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K623,Percutaneous transluminal ablation of conducting system of heart for atrial flutter NEC,OPCS4 codes,C3187,8533,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K624,Percutaneous transluminal internal cardioversion NEC,OPCS4 codes,C3187,8533,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
X501,Direct current cardioversion,OPCS4 codes,C3187,8533,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
X502,External cardioversion NEC,OPCS4 codes,C3187,8533,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
X504,External ventricular defibrillation,OPCS4 codes,C3187,8533,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K01,Transplantation of heart and lung,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K011,Allotransplantation of heart and lung,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K012,Revision of transplantation of heart and lung,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K018,Other specified transplantation of heart and lung,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K019,Unspecified transplantation of heart and lung,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K02,Other transplantation of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K021,Allotransplantation of heart NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K022,Xenotransplantation of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K023,Implantation of prosthetic heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K024,Piggyback transplantation of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K025,Revision of implantation of prosthetic heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K026,Revision of transplantation of heart NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K028,Other specified other transplantation of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K029,Unspecified other transplantation of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K04,Repair of tetralogy of Fallot,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K041,Repair of tetralogy of Fallot using valved right ventricular outflow conduit,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K042,Repair of tetralogy of Fallot using right ventricular outflow conduit NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K043,Repair of tetralogy of Fallot using transannular patch,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K044,Revision of repair of tetralogy of Fallot,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K045,Repair of tetralogy of Fallot with absent pulmonary valve,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K046,Repair of Fallot-type pulmonary atresia with aortopulmonary collaterals,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K048,Other specified repair of tetralogy of Fallot,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K049,Unspecified repair of tetralogy of Fallot,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K05,Atrial inversion operations for transposition of great arteries,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K051,Reconstruction of atrium using atrial patch for transposition of great arteries,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K052,Reconstruction of atrium using atrial wall for transposition of great arteries,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K058,Other specified atrial inversion operations for transposition of great arteries,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K059,Unspecified atrial inversion operations for transposition of great arteries,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K06,Other repair of transposition of great arteries,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K061,Repositioning of transposed great arteries,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K062,Left ventricle to aorta tunnel with right ventricle to pulmonary trunk direct anastomosis,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K063,Left ventricle to aorta tunnel with right ventricle to pulmonary artery valved conduit,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K064,Atrial inversion and repositioning of transposed great artery,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K068,Other specified other repair of transposition of great arteries,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K069,Unspecified other repair of transposition of great arteries,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K07,Correction of total anomalous pulmonary venous connection,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K071,Correction of total anomalous pulmonary venous connection to supracardiac vessel,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K072,Correction of total anomalous pulmonary venous connection to coronary sinus,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K073,Correction of total anomalous pulmonary venous connection to infradiaphragmatic vessel,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K078,Other specified correction of total anomalous pulmonary venous connection,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K079,Unspecified correction of total anomalous pulmonary venous connection,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K08,Repair of double outlet ventricle,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K081,Repair of double outlet right ventricle with intraventricular tunnel,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K082,Repair of Fallot-type double outlet right ventricle,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K083,Repair of double outlet right ventricle,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K084,Repair of double outlet left ventricle,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K088,Other specified repair of double outlet ventricle,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K089,Unspecified repair of double outlet ventricle,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K09,Repair of defect of atrioventricular septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K091,Repair of defect of atrioventricular septum using dual prosthetic patches,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K092,Repair of defect of atrioventricular septum using prosthetic patch NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K093,Repair of defect of atrioventricular septum using tissue graft,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K094,Repair of persistent ostium primum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K095,Primary repair of defect of atrioventricular septum NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K096,Revision of repair of defect of atrioventricular septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K098,Other specified repair of defect of atrioventricular septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K099,Unspecified repair of defect of atrioventricular septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K10,Repair of defect of interatrial septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K101,Repair of defect of interatrial septum using prosthetic patch,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K102,Repair of defect of interatrial septum using pericardial patch,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K103,Repair of defect of interatrial septum using tissue graft NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K104,Primary repair of defect of interatrial septum NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K105,Revision of repair of defect of interatrial septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K108,Other specified repair of defect of interatrial septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K109,Unspecified repair of defect of interatrial septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K11,Repair of defect of interventricular septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K111,Repair of defect of interventricular septum using prosthetic patch,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K112,Repair of defect of interventricular septum using pericardial patch,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K113,Repair of defect of interventricular septum using tissue graft NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K114,Primary repair of defect of interventricular septum NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K115,Revision of repair of defect of interventricular septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K116,Repair of multiple interventricular septal defects,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K117,Repair of interventricular septal defect using intraoperative transluminal prosthesis,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K118,Other specified repair of defect of interventricular septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K119,Unspecified repair of defect of interventricular septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K12,Repair of defect of unspecified septum of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K121,Repair of defect of septum of heart using prosthetic patch NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K122,Repair of defect of septum of heart using pericardial patch NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K123,Repair of defect of septum of heart using tissue graft NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K124,Primary repair of defect of septum of heart NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K125,Revision of repair of septum of heart NEC,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K128,Other specified repair of defect of unspecified septum of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K129,Unspecified repair of defect of unspecified septum of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K14,Other open operations on septum of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K141,Open enlargement of defect of atrial septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K142,Open atrial septostomy,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K143,Atrial septectomy,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K144,Surgical atrial septation,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K145,Open enlargement of defect of interventricular septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K148,Other specified other open operations on septum of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K149,Unspecified other open operations on septum of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K15,Closed operations on septum of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K151,Closed enlargement of defect of atrial septum,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K152,Closed atrial septostomy,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K158,Other specified closed operations on septum of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K159,Unspecified closed operations on septum of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K17,Repair of univentricular heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K171,Total cavopulmonary connection with extracardiac inferior caval vein to pulmonary artery conduit,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K172,Total cavopulmonary connection with lateral atrial tunnel,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K173,Aortopulmonary reconstruction with systemic to pulmonary arterial shunt,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K174,Aortopulmonary reconstruction with right ventricle to pulmonary arterial valveless conduit,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K175,Biventricular repair of hypoplastic left heart syndrome,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K176,Takedown of total cavopulmonary connection,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K177,Conversion of atrial pulmonary anastomosis to total pulmonary connection,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K178,Other specified repair of univentricular heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K179,Unspecified repair of univentricular heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K18,Creation of valved cardiac conduit,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K181,Creation of valved conduit between atrium and ventricle of heart,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K182,Creation of valved conduit between right atrium and pulmonary artery,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K183,Creation of valved conduit between right ventricle of heart and pulmonary artery,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K184,Creation of valved conduit between left ventricle of heart and aorta,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
K185,Revision of valved cardiac conduit,OPCS4 codes,C3188,8535,File - Atrial Fibrillation - Secondary Care - Procedure,PH1025,2259,Atrial Fibrillation
